Date,Away Team,Away Score,Home Team,Home Score
2017-11-11,wooster,21,wittenberg,47
2017-11-11,west virginia st,45,wv wesleyan,28
2017-11-14,ohio u.,34,akron,37
2017-11-14,toledo,66,bowling green,37
2017-11-15,central michigan,42,kent st,23
2017-11-15,eastern michigan,27,miami oh,24
2017-11-15,western michigan,31,northern illinois,35
2017-11-16,buffalo,40,ball st,24
2017-11-16,prairie view a&m,42,incarnate word,28
2017-11-16,tennessee st,6,jacksonville st,36
2017-11-16,nicholls st,17,se louisiana,21
2017-11-16,tulsa,20,south florida,27
2017-11-17,buffalo st,20,merchant marine,35
2017-11-17,unlv,38,new mexico,35
2017-11-17,middle tennessee st,38,western kentucky,41
2017-11-18,mercer,0,alabama,56
2017-11-18,kentucky st,13,alabama a&m,21
2017-11-18,new hampshire,0,albany ny,15
2017-11-18,susquehanna,28,albright,9
2017-11-18,mississippi st,28,arkansas,21
2017-11-18,texas st-san marcos,12,arkansas st,30
2017-11-18,texas southern,24,arkansas-pine bluff,10
2017-11-18,nw missouri st,18,ashland,21
2017-11-18,california pa,31,assumption,40
2017-11-18,louisiana-monroe,14,auburn,42
2017-11-18,eastern illinois,13,austin peay,28
2017-11-18,georgetown ky,36,baker,33
2017-11-18,iowa st,23,baylor,13
2017-11-18,huntingdon al,20,berry,34
2017-11-18,florida a&m,24,bethune-cookman,29
2017-11-18,air force,19,boise st,44
2017-11-18,connecticut,16,boston college,39
2017-11-18,delta st,45,bowie st,35
2017-11-18,massachusetts,16,brigham young,10
2017-11-18,plymouth st,0,brockport st,66
2017-11-18,duquesne,29,bryant,38
2017-11-18,sw assem of god,28,campbellsville,41
2017-11-18,abilene christian,0,central arkansas,34
2017-11-18,robert morris pa,14,central conn st,42
2017-11-18,liberty,19,charleston southern,20
2017-11-18,east tennessee st,3,chattanooga,10
2017-11-18,the citadel,3,clemson,61
2017-11-18,san josé st,14,colorado st,42
2017-11-18,brown,6,columbia,24
2017-11-18,princeton,44,dartmouth,54
2017-11-18,western new england,0,delaware valley,35
2017-11-18,jacksonville fl,7,drake,52
2017-11-18,georgia tech,20,duke,43
2017-11-18,cincinnati,20,east carolina,48
2017-11-18,st francis pa,10,eastern kentucky,14
2017-11-18,portland st,33,eastern washington,59
2017-11-18,james madison,31,elon,3
2017-11-18,ouachita baptist,19,ferris st,24
2017-11-18,alabama-birmingham,7,florida,36
2017-11-18,florida int'l,24,florida atlantic,52
2017-11-18,delaware st,6,florida st,77
2017-11-18,bucknell,9,fordham,20
2017-11-18,curry,14,framingham st,48
2017-11-18,widener,7,franklin & marshall,21
2017-11-18,colgate,35,georgetown dc,10
2017-11-18,kentucky,13,georgia,42
2017-11-18,south alabama,0,georgia southern,52
2017-11-18,howard,17,hampton,20
2017-11-18,coastal carolina,13,idaho,7
2017-11-18,north dakota st,20,illinois st,7
2017-11-18,case western reserve,28,illinois wesleyan,0
2017-11-18,rutgers,0,indiana,41
2017-11-18,harding,27,indianapolis,24
2017-11-18,purdue,24,iowa,15
2017-11-18,alcorn st,3,jackson st,7
2017-11-18,oklahoma,41,kansas,3
2017-11-18,monmouth nj,21,kennesaw st,52
2017-11-18,mcneese st,13,lamar,3
2017-11-18,northwestern ia,55,langston,7
2017-11-18,lafayette,31,lehigh,38
2017-11-18,southeastern fl,49,lindsey wilson,63
2017-11-18,hardin-simmons,13,linfield,27
2017-11-18,new mexico st,34,louisiana-lafayette,47
2017-11-18,syracuse,10,louisville,56
2017-11-18,stony brook,20,maine,19
2017-11-18,chapman,6,mary hardin-baylor,50
2017-11-18,smu,45,memphis,66
2017-11-18,virginia,28,miami fl,44
2017-11-18,maryland,7,michigan st,17
2017-11-18,sioux falls,20,midwestern st,24
2017-11-18,colorado st-pueblo,13,minn st-mankato,16
2017-11-18,texas a&m,31,mississippi,24
2017-11-18,alabama st,16,mississippi valley st,10
2017-11-18,montana,23,montana st,31
2017-11-18,davidson,14,morehead st,21
2017-11-18,norfolk st,45,morgan st,32
2017-11-18,sterling,7,morningside,63
2017-11-18,washington and lee,0,mount union,21
2017-11-18,carnegie mellon,6,muhlenberg,32
2017-11-18,western carolina,10,north carolina,65
2017-11-18,north carolina central,10,north carolina a&t,24
2017-11-18,st john's mn,7,north central,17
2017-11-18,army,49,north texas,52
2017-11-18,cal poly slo,0,northern colorado,42
2017-11-18,indiana st,3,northern iowa,41
2017-11-18,minnesota,0,northwestern,39
2017-11-18,stephen f. austin,21,northwestern st,38
2017-11-18,navy,17,notre dame,24
2017-11-18,illinois,14,ohio state,52
2017-11-18,kansas st,45,oklahoma st,40
2017-11-18,rice,21,old dominion,24
2017-11-18,arizona,28,oregon,48
2017-11-18,arizona st,40,oregon st,24
2017-11-18,nebraska,44,penn state,56
2017-11-18,cornell ny,22,pennsylvania,29
2017-11-18,gardner-webb,21,presbyterian,31
2017-11-18,concordia mi,10,reinhardt,39
2017-11-18,william & mary,20,richmond,27
2017-11-18,uc-davis,47,sacramento st,52
2017-11-18,wagner,28,sacred heart,15
2017-11-18,ithaca,27,salisbury,17
2017-11-18,houston baptist,33,sam houston st,53
2017-11-18,furman,20,samford,26
2017-11-18,marist,7,san diego,35
2017-11-18,nevada,23,san diego st,42
2017-11-18,south carolina st,10,savannah st,34
2017-11-18,murray st,10,se missouri st,21
2017-11-18,findlay,29,shepherd,17
2017-11-18,west chester,27,shippensburg,6
2017-11-18,wofford,10,south carolina,31
2017-11-18,south dakota st,31,south dakota,28
2017-11-18,ucla,23,southern cal,28
2017-11-18,unc-charlotte,21,southern miss,66
2017-11-18,dickinson st,24,southern oregon,55
2017-11-18,northern arizona,20,southern utah,48
2017-11-18,husson,23,springfield,21
2017-11-18,benedictine ks,21,st francis in,26
2017-11-18,eureka,8,st thomas,47
2017-11-18,grand view,23,st xavier,39
2017-11-18,california,14,stanford,17
2017-11-18,central florida,45,temple,19
2017-11-18,lsu,30,tennessee,10
2017-11-18,tennessee-martin,24,tennessee tech,0
2017-11-18,tcu,27,texas tech,3
2017-11-18,marshall,7,texas-san antonio,9
2017-11-18,rhode island,10,towson,29
2017-11-18,monmouth il,24,trine,63
2017-11-18,houston,17,tulane,20
2017-11-18,cortland st,35,union ny,28
2017-11-18,hawai`i,0,utah st,38
2017-11-18,louisiana tech,42,utep,21
2017-11-18,lakeland,0,uw-oshkosh,63
2017-11-18,dayton,7,valparaiso,8
2017-11-18,missouri,45,vanderbilt,17
2017-11-18,delaware,7,villanova,28
2017-11-18,west georgia,35,virginia st,9
2017-11-18,pittsburgh,14,virginia tech,20
2017-11-18,north carolina st,24,wake forest,30
2017-11-18,franklin,34,wartburg,35
2017-11-18,johns hopkins,28,wash & jeff,31
2017-11-18,utah,30,washington,33
2017-11-18,idaho st,7,weber st,35
2017-11-18,rpi,27,wesley,45
2017-11-18,texas,28,west virginia,14
2017-11-18,southern illinois,14,western illinois,28
2017-11-18,west florida,31,wingate,0
2017-11-18,tamu-commerce,20,winona st,6
2017-11-18,michigan,10,wisconsin,24
2017-11-18,frostburg st,35,wittenberg,7
2017-11-18,suny-maritime,3,wpi,17
2017-11-18,fresno st,13,wyoming,7
2017-11-18,harvard,3,yale,24
2017-11-18,missouri st,10,youngstown st,38
2017-11-21,kent st,14,akron,24
2017-11-21,miami oh,28,ball st,7
2017-11-21,bowling green,31,eastern michigan,34
2017-11-23,edward waters,3,alabama st,37
2017-11-23,mississippi,31,mississippi st,28
2017-11-24,missouri,48,arkansas,45
2017-11-24,ohio u.,24,buffalo,31
2017-11-24,south florida,42,central florida,49
2017-11-24,northern illinois,24,central michigan,31
2017-11-24,western kentucky,17,florida int'l,41
2017-11-24,navy,14,houston,24
2017-11-24,iowa,56,nebraska,14
2017-11-24,miami fl,14,pittsburgh,24
2017-11-24,new mexico,10,san diego st,35
2017-11-24,baylor,22,tcu,45
2017-11-24,texas tech,27,texas,23
2017-11-24,western michigan,10,toledo,37
2017-11-24,texas st-san marcos,9,troy,62
2017-11-24,california,27,ucla,30
2017-11-24,virginia tech,10,virginia,0
2017-11-25,utah st,35,air force,38
2017-11-25,utep,7,alabama-birmingham,28
2017-11-25,arizona,30,arizona st,42
2017-11-25,harding,34,ashland,24
2017-11-25,findlay,26,assumption,45
2017-11-25,alabama,14,auburn,26
2017-11-25,wesley,28,brockport st,49
2017-11-25,tamu-commerce,34,central washington,31
2017-11-25,connecticut,21,cincinnati,22
2017-11-25,husson,15,delaware valley,37
2017-11-25,furman,28,elon,27
2017-11-25,florida st,38,florida,22
2017-11-25,ferris st,31,fort hays st,21
2017-11-25,boise st,17,fresno st,28
2017-11-25,appalachian st,31,georgia st,10
2017-11-25,georgia,38,georgia tech,7
2017-11-25,brigham young,30,hawai`i,20
2017-11-25,northwestern,42,illinois,7
2017-11-25,west chester,10,indiana pa,44
2017-11-25,iowa st,19,kansas st,20
2017-11-25,samford,17,kennesaw st,28
2017-11-25,louisville,44,kentucky,17
2017-11-25,southern oregon,34,lindsey wilson,29
2017-11-25,georgia southern,34,louisiana-lafayette,24
2017-11-25,texas-san antonio,6,louisiana tech,20
2017-11-25,arkansas st,67,louisiana-monroe,50
2017-11-25,texas a&m,21,lsu,45
2017-11-25,southern miss,28,marshall,27
2017-11-25,linfield,0,mary hardin-baylor,24
2017-11-25,penn state,66,maryland,3
2017-11-25,east carolina,13,memphis,70
2017-11-25,ohio state,31,michigan,20
2017-11-25,old dominion,10,middle tennessee st,41
2017-11-25,midwestern st,21,minn st-mankato,63
2017-11-25,wisconsin,31,minnesota,0
2017-11-25,st xavier,7,morningside,52
2017-11-25,case western reserve,16,mount union,45
2017-11-25,unlv,16,nevada,23
2017-11-25,central conn st,0,new hampshire,14
2017-11-25,idaho,10,new mexico st,17
2017-11-25,south dakota,38,nicholls st,31
2017-11-25,north carolina,21,north carolina st,33
2017-11-25,san diego,41,northern arizona,10
2017-11-25,monmouth nj,7,northern iowa,46
2017-11-25,west virginia,31,oklahoma,59
2017-11-25,kansas,17,oklahoma st,58
2017-11-25,oregon st,10,oregon,69
2017-11-25,indiana,24,purdue,31
2017-11-25,georgetown ky,10,reinhardt,17
2017-11-25,north texas,30,rice,14
2017-11-25,michigan st,40,rutgers,7
2017-11-25,wyoming,17,san josé st,20
2017-11-25,tulane,38,smu,41
2017-11-25,clemson,34,south carolina,10
2017-11-25,grambling st,30,southern u.,21
2017-11-25,northwestern ia,3,st francis in,30
2017-11-25,berry,13,st thomas,29
2017-11-25,notre dame,20,stanford,38
2017-11-25,lehigh,29,stony brook,59
2017-11-25,boston college,42,syracuse,14
2017-11-25,vanderbilt,42,tennessee,24
2017-11-25,prairie view a&m,30,texas southern,16
2017-11-25,temple,43,tulsa,22
2017-11-25,florida atlantic,31,unc-charlotte,12
2017-11-25,colorado,13,utah,34
2017-11-25,north central,21,uw-oshkosh,42
2017-11-25,duke,31,wake forest,23
2017-11-25,trine,7,wartburg,49
2017-11-25,frostburg st,46,wash & jeff,23
2017-11-25,washington st,14,washington,41
2017-11-25,western illinois,19,weber st,21
2017-11-25,delta st,20,west alabama,27
2017-11-25,west florida,17,west georgia,14
2017-12-01,southern cal,31,stanford,28
2017-12-02,washburn,41,angelo st,25
2017-12-02,louisiana-lafayette,14,appalachian st,63
2017-12-02,troy,32,arkansas st,25
2017-12-02,pittsburg st,48,arkansas tech,31
2017-12-02,fresno st,14,boise st,17
2017-12-02,new hampshire,21,central arkansas,15
2017-12-02,memphis,55,central florida,62
2017-12-02,minnesota-duluth,28,central missouri,38
2017-12-02,miami fl,3,clemson,38
2017-12-02,georgia southern,17,coastal carolina,28
2017-12-02,brockport st,31,delaware valley,28
2017-12-02,harding,16,ferris st,14
2017-12-02,north texas,17,florida atlantic,41
2017-12-02,massachusetts,45,florida int'l,63
2017-12-02,louisiana-monroe,10,florida st,42
2017-12-02,auburn,7,georgia,28
2017-12-02,idaho,24,georgia st,10
2017-12-02,alcorn st,32,grambling st,40
2017-12-02,assumption,22,indiana pa,27
2017-12-02,kennesaw st,17,jacksonville st,7
2017-12-02,stony brook,7,james madison,26
2017-12-02,st thomas,10,mary hardin-baylor,24
2017-12-02,tamu-commerce,31,minn st-mankato,21
2017-12-02,frostburg st,37,mount union,70
2017-12-02,south alabama,17,new mexico st,22
2017-12-02,san diego,3,north dakota st,38
2017-12-02,wisconsin,21,ohio state,27
2017-12-02,southern oregon,34,reinhardt,37
2017-12-02,south dakota,42,sam houston st,54
2017-12-02,northern iowa,22,south dakota st,37
2017-12-02,weber st,30,southern utah,13
2017-12-02,morningside,36,st francis in,43
2017-12-02,central oklahoma,38,tarleton st,31
2017-12-02,oklahoma,41,tcu,17
2017-12-02,akron,28,toledo,45
2017-12-02,wartburg,27,uw-oshkosh,41
2017-12-02,west florida,28,west alabama,21
2017-12-02,furman,10,wofford,28
2017-12-08,weber st,28,james madison,31
2017-12-09,west florida,27,indiana pa,17
2017-12-09,brockport st,0,mary hardin-baylor,24
2017-12-09,army,14,navy,13
2017-12-09,wofford,10,north dakota st,42
2017-12-09,kennesaw st,27,sam houston st,34
2017-12-09,new hampshire,14,south dakota st,56
2017-12-09,harding,17,tamu-commerce,31
2017-12-09,mount union,43,uw-oshkosh,40
2017-12-15,mary hardin-baylor,0,mount union,12
2017-12-15,sam houston st,13,north dakota st,55
2017-12-16,oregon,28,boise st,38
2017-12-16,marshall,31,colorado st,28
2017-12-16,western kentucky,17,georgia st,27
2017-12-16,south dakota st,16,james madison,51
2017-12-16,arkansas st,30,middle tennessee st,35
2017-12-16,grambling st,14,north carolina a&t,21
2017-12-16,st francis in,24,reinhardt,13
2017-12-16,west florida,27,tamu-commerce,37
2017-12-16,north texas,30,troy,50
2017-12-19,akron,3,florida atlantic,50
2017-12-20,louisiana tech,51,smu,10
2017-12-21,temple,28,florida int'l,3
2017-12-22,ohio u.,41,alabama-birmingham,6
2017-12-22,central michigan,14,wyoming,37
2017-12-23,toledo,0,appalachian st,34
2017-12-23,army,42,san diego st,35
2017-12-23,texas tech,34,south florida,38
2017-12-24,houston,27,fresno st,33
2017-12-26,duke,36,northern illinois,14
2017-12-26,kansas st,35,ucla,17
2017-12-26,utah,30,west virginia,14
2017-12-27,purdue,38,arizona,35
2017-12-27,iowa,27,boston college,20
2017-12-27,florida st,42,southern miss,13
2017-12-27,missouri,16,texas,33
2017-12-28,virginia,7,navy,49
2017-12-28,stanford,37,tcu,39
2017-12-28,oklahoma st,30,virginia tech,21
2017-12-28,michigan st,42,washington st,17
2017-12-29,north carolina st,52,arizona st,31
2017-12-29,northwestern,24,kentucky,23
2017-12-29,utah st,20,new mexico st,26
2017-12-29,southern cal,7,ohio state,24
2017-12-29,texas a&m,52,wake forest,55
2017-12-30,iowa st,21,memphis,20
2017-12-30,wisconsin,34,miami fl,24
2017-12-30,louisville,27,mississippi st,31
2017-12-30,penn state,35,washington,28
2018-01-01,clemson,6,alabama,24
2018-01-01,central florida,34,auburn,27
2018-01-01,notre dame,21,lsu,17
2018-01-01,georgia,54,oklahoma,48
2018-01-01,michigan,19,south carolina,26
2018-01-06,james madison,13,north dakota st,17
2018-01-08,alabama,26,georgia,23
