Date,Away Team,Away Score,Home Team,Home Score
2018-10-06,new jersey,0,montclair st,28
2018-10-06,san diego,51,morehead st,34
2018-10-06,south carolina st,21,morgan st,18
2018-10-06,wilmington,7,mount union,63
2018-10-06,manchester,27,mt st joseph,49
2018-10-06,central ia,35,nebraska wesleyan,29
2018-10-06,lindenwood,14,nebraska-kearney,41
2018-10-06,fresno st,21,nevada,3
2018-10-06,holy cross,0,new hampshire,28
2018-10-06,liberty,41,new mexico st,49
2018-10-06,lenoir-rhyne,34,newberry,21
2018-10-06,west florida,24,north alabama,19
2018-10-06,howard,35,north carolina central,40
2018-10-06,boston college,23,north carolina st,28
2018-10-06,weber st,24,northern arizona,28
2018-10-06,uc-davis,49,northern colorado,36
2018-10-06,north dakota st,56,northern iowa,31
2018-10-06,northwood,27,northern michigan,24
2018-10-06,dordt,28,northwestern ia,40
2018-10-06,nicholls st,28,northwestern st,10
2018-10-06,east central ok,7,nw oklahoma st,17
2018-10-06,depauw,28,oberlin,26
2018-10-06,whittier,28,occidental,13
2018-10-06,indiana,26,ohio state,49
2018-10-06,kenyon,7,ohio wesleyan,49
2018-10-06,iowa st,48,oklahoma st,42
2018-10-06,washington st,56,oregon st,37
2018-10-06,arizona christian,28,ottawa az,73
2018-10-06,pacific or,23,pacific lutheran,30
2018-10-06,baker,35,peru st,0
2018-10-06,st andrews,28,pikeville,55
2018-10-06,nw missouri st,31,pittsburg st,7
2018-10-06,syracuse,37,pittsburgh,44
2018-10-06,mayville st,37,presentation,47
2018-10-06,lehigh,7,princeton,66
2018-10-06,guilford,34,randolph-macon,63
2018-10-06,chapman,26,redlands,39
2018-10-06,point u.,10,reinhardt,28
2018-10-06,brown,0,rhode island,48
2018-10-06,trinity tx,24,rhodes,7
2018-10-06,texas-san antonio,20,rice,3
2018-10-06,delaware,43,richmond,28
2018-10-06,central conn st,56,robert morris pa,35
2018-10-06,st lawrence,38,rochester,24
2018-10-06,benedictine il,27,rockford,20
2018-10-06,southern oregon,21,rocky mountain,34
2018-10-06,bluffton,14,rose-hulman,23
2018-10-06,illinois,38,rutgers,17
2018-10-06,cal poly slo,41,sacramento st,27
2018-10-06,pennsylvania,31,sacred heart,27
2018-10-06,becker,8,salve regina,31
2018-10-06,stephen f. austin,21,sam houston st,54
2018-10-06,western carolina,28,samford,66
2018-10-06,colorado st,42,san josé st,30
2018-10-06,charleston southern,3,savannah st,23
2018-10-06,fayetteville st,29,shaw,16
2018-10-06,hampden-sydney,34,shenandoah,59
2018-10-06,liu post,41,shippensburg,39
2018-10-06,west alabama,48,shorter,17
2018-10-06,taylor,13,siena heights,40
2018-10-06,coe,7,simpson,29
2018-10-06,missouri,35,south carolina,37
2018-10-06,missouri st,28,south dakota,35
2018-10-06,indiana st,51,south dakota st,54
2018-10-06,black hills st,14,south dakota tech,62
2018-10-06,southern nazarene,16,southern arkansas,21
2018-10-06,coast guard,12,springfield,26
2018-10-06,marian in,52,st ambrose,0
2018-10-06,wayne st ne,17,st cloud st,23
2018-10-06,ripon,17,st norbert,30
2018-10-06,northwestern mn,7,st scholastica,14
2018-10-06,augsburg,14,st thomas,73
2018-10-06,thiel,13,st vincent,35
2018-10-06,robert morris il,32,st xavier,61
2018-10-06,utah,40,stanford,21
2018-10-06,ottawa ks,48,sterling,47
2018-10-06,lebanon valley,7,stevenson,36
2018-10-06,southwestern tx,55,sul ross st,7
2018-10-06,moravian,21,susquehanna,18
2018-10-06,texas college,28,sw assem of god,48
2018-10-06,minnesota-crookston,6,sw minnesota st,55
2018-10-06,se oklahoma st,31,sw oklahoma st,20
2018-10-06,southwestern ks,24,tabor,7
2018-10-06,western oregon,13,tamu-kingsville,7
2018-10-06,eastern new mexico,28,tarleton st,48
2018-10-06,east carolina,6,temple,49
2018-10-06,se missouri st,70,tennessee tech,38
2018-10-06,oklahoma,45,texas,48
2018-10-06,kentucky,14,texas a&m,20
2018-10-06,alabama a&m,42,texas southern,21
2018-10-06,louisiana-lafayette,42,texas st-san marcos,27
2018-10-06,langston,55,texas wesleyan,31
2018-10-06,malone,21,tiffin,38
2018-10-06,bowling green,36,toledo,52
2018-10-06,stony brook,28,towson,52
2018-10-06,alma,24,trine,52
2018-10-06,lawrence tech,68,trinity bible,7
2018-10-06,morehouse,30,tuskegee,24
2018-10-06,curry,42,u of new england,44
2018-10-06,washington,31,ucla,24
2018-10-06,wingate,51,unc-pembroke,7
2018-10-06,cumberlands ky,67,union ky,7
2018-10-06,new mexico,50,unlv,14
2018-10-06,virginia-wise,17,urbana,0
2018-10-06,muhlenberg,34,ursinus,14
2018-10-06,north texas,27,utep,24
2018-10-06,st john fisher,7,utica,33
2018-10-06,uw-stevens point,9,uw-eau claire,3
2018-10-06,uw-river falls,27,uw-platteville,52
2018-10-06,uw-la crosse,29,uw-stout,23
2018-10-06,uw-oshkosh,0,uw-whitewater,20
2018-10-06,delta st,28,valdosta st,59
2018-10-06,elizabeth city st,19,virginia st,41
2018-10-06,notre dame,45,virginia tech,23
2018-10-06,lincoln pa,0,virginia union,90
2018-10-06,clemson,63,wake forest,3
2018-10-06,dickinson st,22,waldorf,23
2018-10-06,ohio dominican,20,walsh,10
2018-10-06,edward waters,33,warner u.,30
2018-10-06,case western reserve,36,wash & jeff,44
2018-10-06,northeastern st ok,14,washburn,58
2018-10-06,lyon,43,wayland baptist,49
2018-10-06,davenport,37,wayne st mi,14
2018-10-06,carnegie mellon,21,waynesburg,24
2018-10-06,frostburg st,35,wesley,34
2018-10-06,north greenville,7,west georgia,31
2018-10-06,shepherd,26,west liberty,14
2018-10-06,texas-permian basin,21,west texas a&m,42
2018-10-06,kansas,22,west virginia,38
2018-10-06,kentucky st,42,west virginia st,61
2018-10-06,eastern michigan,24,western michigan,27
2018-10-06,angelo st,52,western new mexico,0
2018-10-06,colorado mines,44,western st co,16
2018-10-06,north park,0,wheaton,55
2018-10-06,albright,43,wilkes,47
2018-10-06,albany ny,22,william & mary,25
2018-10-06,sw baptist,10,william jewell,14
2018-10-06,kean,16,william paterson,0
2018-10-06,mary,13,winona st,54
2018-10-06,nebraska,24,wisconsin,41
2018-10-06,hiram,28,wittenberg,47
2018-10-06,western conn st,44,worcester st,25
2018-10-06,catholic,0,wpi,24
2018-10-06,charleston wv,26,wv wesleyan,27
2018-10-06,southern illinois,14,youngstown st,17
2018-10-07,tamu-commerce,20,midwestern st,19
2018-10-09,appalachian st,35,arkansas st,9
2018-10-11,texas tech,17,tcu,14
2018-10-11,georgia southern,15,texas st-san marcos,13
2018-10-12,wilkes,31,fdu-florham,16
2018-10-12,westfield st,41,fitchburg st,27
2018-10-12,ferrum,27,guilford,28
2018-10-12,holy cross,31,harvard,33
2018-10-12,mary hardin-baylor,55,howard payne,0
2018-10-12,air force,17,san diego st,21
2018-10-12,south florida,25,tulsa,24
2018-10-12,arizona,10,utah,42
2018-10-13,nicholls st,12,abilene christian,28
2018-10-13,missouri,10,alabama,39
2018-10-13,alcorn st,35,alabama a&m,26
2018-10-13,richmond,27,albany ny,24
2018-10-13,kalamazoo,20,albion,19
2018-10-13,brockport st,52,alfred,0
2018-10-13,husson,56,alfred st,14
2018-10-13,wittenberg,41,allegheny,14
2018-10-13,adrian,28,alma,23
2018-10-13,king's pa,51,alvernia,7
2018-10-13,new haven,33,american int'l,13
2018-10-13,colby,9,amherst,35
2018-10-13,west texas a&m,26,angelo st,18
2018-10-13,southern virginia,23,apprentice,21
2018-10-13,langston,38,arizona christian,17
2018-10-13,mississippi,37,arkansas,33
2018-10-13,southern conn st,20,assumption,26
2018-10-13,tennessee,30,auburn,24
2018-10-13,carleton,36,augsburg,34
2018-10-13,concordia wi,23,aurora,20
2018-10-13,friends,21,avila,31
2018-10-13,muskingum,7,baldwin wallace,44
2018-10-13,wesleyan,44,bates,13
2018-10-13,nichols,23,becker,15
2018-10-13,wisconsin lutheran,31,benedictine il,40
2018-10-13,graceland,12,benedictine ks,84
2018-10-13,pace,23,bentley,20
2018-10-13,sterling,14,bethany ks,35
2018-10-13,kentucky christian,12,bethel tn,92
2018-10-13,new mexico highlands,7,black hills st,42
2018-10-13,east stroudsburg,18,bloomsburg,26
2018-10-13,reinhardt,48,bluefield va,6
2018-10-13,manchester,21,bluffton,17
2018-10-13,louisville,20,boston college,38
2018-10-13,virginia st,15,bowie st,20
2018-10-13,western michigan,42,bowling green,35
2018-10-13,concordia ne,14,briar cliff,23
2018-10-13,umass-dartmouth,28,bridgewater st ma,44
2018-10-13,hampden-sydney,42,bridgewater va,21
2018-10-13,hawai`i,23,brigham young,49
2018-10-13,central conn st,48,bryant,14
2018-10-13,akron,6,buffalo,24
2018-10-13,pomona-pitzer,24,cal lutheran,28
2018-10-13,ucla,37,california,7
2018-10-13,gannon,29,california pa,15
2018-10-13,mount union,77,capital,3
2018-10-13,bethany wv,14,carnegie mellon,17
2018-10-13,mars hill,27,carson-newman,49
2018-10-13,millikin,32,carthage,29
2018-10-13,st vincent,7,case western reserve,37
2018-10-13,simpson,16,central ia,17
2018-10-13,ball st,24,central michigan,23
2018-10-13,emporia st,41,central missouri,23
2018-10-13,unc-pembroke,38,central st oh,44
2018-10-13,western oregon,10,central washington,48
2018-10-13,trinity tx,28,centre,33
2018-10-13,occidental,0,chapman,62
2018-10-13,virginia u-lynchburg,6,charleston southern,58
2018-10-13,findlay,35,charleston wv,24
2018-10-13,st norbert,21,chicago,20
2018-10-13,virginia union,48,chowan,38
2018-10-13,benedict,27,clark atlanta,24
2018-10-13,maine maritime,0,coast guard,15
2018-10-13,louisiana-monroe,45,coastal carolina,20
2018-10-13,wartburg,31,coe,19
2018-10-13,cornell ny,0,colgate,31
2018-10-13,colorado st-pueblo,36,colorado mesa,14
2018-10-13,new mexico,18,colorado st,20
2018-10-13,eureka,44,concordia il,14
2018-10-13,missouri baptist,7,concordia mi,28
2018-10-13,buffalo st,7,cortland st,41
2018-10-13,macmurray,27,crown,21
2018-10-13,campbellsville,31,cumberland tn,21
2018-10-13,presentation,28,dakota st,44
2018-10-13,dordt,50,dakota wesleyan,23
2018-10-13,sacred heart,0,dartmouth,42
2018-10-13,morehead st,35,davidson,28
2018-10-13,elon,16,delaware,28
2018-10-13,lycoming,16,delaware valley,23
2018-10-13,denison,20,depauw,12
2018-10-13,mayville st,14,dickinson st,40
2018-10-13,western st co,10,dixie st,17
2018-10-13,stetson,23,drake,21
2018-10-13,robert morris pa,24,duquesne,48
2018-10-13,anderson,63,earlham,0
2018-10-13,houston,42,east carolina,20
2018-10-13,henderson st,31,east central ok,10
2018-10-13,toledo,26,eastern michigan,28
2018-10-13,western new mexico,9,eastern new mexico,55
2018-10-13,faulkner,13,edward waters,15
2018-10-13,central methodist,14,evangel,21
2018-10-13,johnson c. smith,6,fayetteville st,70
2018-10-13,middle tennessee st,21,florida int'l,24
2018-10-13,valdosta st,51,florida tech,21
2018-10-13,pittsburg st,21,fort hays st,50
2018-10-13,colorado mines,44,fort lewis,14
2018-10-13,tuskegee,17,fort valley st,6
2018-10-13,plymouth st,29,framingham st,28
2018-10-13,wyoming,3,fresno st,27
2018-10-13,william paterson,0,frostburg st,56
2018-10-13,wofford,14,furman,34
2018-10-13,castleton,25,gallaudet,35
2018-10-13,kennesaw st,56,gardner-webb,17
2018-10-13,lindsey wilson,37,georgetown ky,31
2018-10-13,duke,28,georgia tech,14
2018-10-13,west liberty,23,glenville st,33
2018-10-13,ferris st,35,grand valley st,31
2018-10-13,knox,28,grinnell,7
2018-10-13,waynesburg,3,grove city,28
2018-10-13,bowdoin,27,hamilton,62
2018-10-13,gustavus adolphus,42,hamline,14
2018-10-13,defiance,7,hanover,48
2018-10-13,sul ross st,27,hardin-simmons,48
2018-10-13,midland u.,36,hastings,15
2018-10-13,berry,35,hendrix,14
2018-10-13,alderson broaddus,24,hillsdale,45
2018-10-13,kenyon,24,hiram,28
2018-10-13,rochester,7,hobart,52
2018-10-13,finlandia,6,hope,70
2018-10-13,delaware st,13,howard,55
2018-10-13,brevard,17,huntingdon al,52
2018-10-13,purdue,46,illinois,7
2018-10-13,monmouth il,45,illinois college,13
2018-10-13,southern illinois,3,illinois st,51
2018-10-13,elmhurst,28,illinois wesleyan,44
2018-10-13,iowa,42,indiana,16
2018-10-13,clarion,23,indiana pa,24
2018-10-13,missouri st,29,indiana st,26
2018-10-13,west virginia,14,iowa st,30
2018-10-13,mississippi valley st,7,jackson st,23
2018-10-13,marist,20,jacksonville fl,17
2018-10-13,eastern illinois,22,jacksonville st,49
2018-10-13,oklahoma st,12,kansas st,31
2018-10-13,tabor,12,kansas wesleyan,41
2018-10-13,wesley,54,kean,6
2018-10-13,webber int'l,14,keiser,21
2018-10-13,miles,24,kentucky st,21
2018-10-13,lock haven,0,kutztown,41
2018-10-13,georgetown dc,13,lafayette,6
2018-10-13,walsh,29,lake erie,0
2018-10-13,cornell ia,0,lake forest,42
2018-10-13,rockford,37,lakeland,20
2018-10-13,incarnate word,21,lamar,27
2018-10-13,allen,3,lane,13
2018-10-13,indiana wesleyan,38,lawrence tech,24
2018-10-13,misericordia,25,lebanon valley,21
2018-10-13,fordham,43,lehigh,14
2018-10-13,limestone,17,lenoir-rhyne,63
2018-10-13,troy,16,liberty,22
2018-10-13,elizabeth city st,20,lincoln pa,21
2018-10-13,lewis & clark or,26,linfield,43
2018-10-13,st anselm,6,liu post,37
2018-10-13,shaw,37,livingstone,28
2018-10-13,nebraska wesleyan,20,loras,44
2018-10-13,new mexico st,38,louisiana-lafayette,66
2018-10-13,georgia,16,lsu,36
2018-10-13,buena vista,26,luther,41
2018-10-13,sw assem of god,34,lyon,37
2018-10-13,lawrence,21,macalester,47
2018-10-13,wilmington,21,marietta,63
2018-10-13,westminster mo,12,martin luther,28
2018-10-13,concordia-st paul,17,mary,7
2018-10-13,rutgers,7,maryland,34
2018-10-13,western conn st,23,mass maritime,13
2018-10-13,louisiana college,35,mcmurry,23
2018-10-13,central florida,31,memphis,30
2018-10-13,maryville tn,34,methodist,9
2018-10-13,kent st,6,miami oh,31
2018-10-13,wisconsin,13,michigan,38
2018-10-13,wayne st mi,20,michigan tech,23
2018-10-13,baker,34,midamerica nazarene,7
2018-10-13,shippensburg,37,millersville,0
2018-10-13,austin,34,millsaps,23
2018-10-13,minot st,13,minn st-mankato,62
2018-10-13,winona st,51,minnesota-crookston,13
2018-10-13,sw minnesota st,13,minnesota-duluth,42
2018-10-13,william jewell,21,missouri s&t,59
2018-10-13,central oklahoma,17,missouri western,16
2018-10-13,bucknell,19,monmouth nj,36
2018-10-13,idaho,23,montana st,24
2018-10-13,coll of idaho,23,montana tech,20
2018-10-13,carroll mt,10,montana-western,30
2018-10-13,doane,7,morningside,69
2018-10-13,utica,24,morrisville st,41
2018-10-13,franklin,42,mt st joseph,34
2018-10-13,tennessee st,21,murray st,45
2018-10-13,temple,24,navy,17
2018-10-13,boise st,31,nevada,27
2018-10-13,stony brook,35,new hampshire,7
2018-10-13,rowan,17,new jersey,14
2018-10-13,mississippi college,17,north alabama,34
2018-10-13,virginia tech,22,north carolina,19
2018-10-13,florida a&m,22,north carolina a&t,21
2018-10-13,averett,24,north carolina wesleyan,14
2018-10-13,carroll wi,0,north central,59
2018-10-13,montana,14,north dakota,41
2018-10-13,shorter,7,north greenville,41
2018-10-13,augustana il,41,north park,7
2018-10-13,southern miss,7,north texas,30
2018-10-13,lindenwood,38,northeastern st ok,14
2018-10-13,ohio u.,21,northern illinois,24
2018-10-13,augustana sd,42,northern st sd,21
2018-10-13,nebraska,31,northwestern,34
2018-10-13,minnesota-morris,17,northwestern mn,20
2018-10-13,sam houston st,42,northwestern st,28
2018-10-13,davenport,22,northwood,30
2018-10-13,pittsburgh,14,notre dame,19
2018-10-13,urbana,14,notre dame oh,45
2018-10-13,nebraska-kearney,13,nw missouri st,27
2018-10-13,arkansas tech,0,nw oklahoma st,21
2018-10-13,wooster,27,oberlin,21
2018-10-13,malone,17,ohio dominican,57
2018-10-13,john carroll,49,ohio northern,17
2018-10-13,minnesota,14,ohio state,30
2018-10-13,wabash,7,ohio wesleyan,0
2018-10-13,ouachita baptist,58,oklahoma baptist,21
2018-10-13,marshall,42,old dominion,20
2018-10-13,trine,50,olivet,49
2018-10-13,robert morris il,28,olivet nazarene,41
2018-10-13,washington,27,oregon,30
2018-10-13,texas college,14,ottawa az,63
2018-10-13,mcpherson,24,ottawa ks,52
2018-10-13,heidelberg,21,otterbein,7
2018-10-13,michigan st,21,penn state,17
2018-10-13,columbia,10,pennsylvania,13
2018-10-13,grand view,45,peru st,28
2018-10-13,cumberlands ky,38,point u.,7
2018-10-13,northern colorado,14,portland st,35
2018-10-13,southern u.,38,prairie view a&m,0
2018-10-13,hampton,24,presbyterian,23
2018-10-13,brown,10,princeton,48
2018-10-13,pacific or,23,puget sound,22
2018-10-13,indianapolis,35,quincy,7
2018-10-13,claremont-mudd-scripps,20,redlands,10
2018-10-13,maine,38,rhode island,36
2018-10-13,alabama-birmingham,42,rice,0
2018-10-13,beloit,14,ripon,49
2018-10-13,montana st-northern,13,rocky mountain,52
2018-10-13,northern michigan,10,saginaw valley st,30
2018-10-13,montclair st,15,salisbury,17
2018-10-13,vmi,22,samford,73
2018-10-13,dayton,34,san diego,36
2018-10-13,army,52,san josé st,3
2018-10-13,morgan st,18,savannah st,11
2018-10-13,houston baptist,52,se louisiana,62
2018-10-13,austin peay,27,se missouri st,31
2018-10-13,southern arkansas,0,se oklahoma st,21
2018-10-13,mercyhurst,33,seton hill,34
2018-10-13,birmingham-southern,13,sewanee,10
2018-10-13,randolph-macon,45,shenandoah,14
2018-10-13,fairmont st,38,shepherd,17
2018-10-13,azusa pacific,28,simon fraser,17
2018-10-13,st cloud st,30,sioux falls,27
2018-10-13,edinboro,28,slippery rock,59
2018-10-13,alabama st,7,south alabama,45
2018-10-13,texas a&m,26,south carolina,23
2018-10-13,bethune-cookman,28,south carolina st,26
2018-10-13,northern iowa,42,south dakota,28
2018-10-13,youngstown st,7,south dakota st,36
2018-10-13,adams st,42,south dakota tech,56
2018-10-13,colorado,20,southern cal,31
2018-10-13,arkansas-monticello,35,southern nazarene,12
2018-10-13,eastern oregon,27,southern oregon,17
2018-10-13,sacramento st,27,southern utah,48
2018-10-13,belhaven,10,southwestern tx,21
2018-10-13,merchant marine,17,springfield,14
2018-10-13,union ky,30,st andrews,47
2018-10-13,lindenwood-belleville,0,st francis il,55
2018-10-13,siena heights,19,st francis in,22
2018-10-13,hartwick,14,st john fisher,42
2018-10-13,st thomas,20,st john's mn,40
2018-10-13,bethel ks,39,st mary ks,35
2018-10-13,bethel mn,35,st olaf,7
2018-10-13,greenville,13,st scholastica,47
2018-10-13,central arkansas,27,stephen f. austin,17
2018-10-13,merrimack,38,stonehill,24
2018-10-13,dean,7,suny-maritime,35
2018-10-13,mckendree,26,sw baptist,23
2018-10-13,harding,50,sw oklahoma st,10
2018-10-13,tarleton st,47,tamu-commerce,21
2018-10-13,midwestern st,69,tamu-kingsville,14
2018-10-13,marian in,55,taylor,0
2018-10-13,eastern kentucky,35,tennessee-martin,34
2018-10-13,baylor,17,texas,23
2018-10-13,east texas baptist,21,texas lutheran,28
2018-10-13,grambling st,34,texas southern,21
2018-10-13,ok panhandle st,49,texas wesleyan,25
2018-10-13,humboldt st,17,texas-permian basin,36
2018-10-13,louisiana tech,31,texas-san antonio,3
2018-10-13,east tennessee st,26,the citadel,23
2018-10-13,muhlenberg,34,thomas more,31
2018-10-13,kentucky wesleyan,17,tiffin,43
2018-10-13,william & mary,13,towson,29
2018-10-13,tufts,24,trinity ct,38
2018-10-13,st xavier,41,trinity int'l,6
2018-10-13,lincoln mo,13,truman st,20
2018-10-13,newberry,0,tusculum,14
2018-10-13,endicott,66,u of new england,38
2018-10-13,idaho st,37,uc-davis,44
2018-10-13,western kentucky,14,unc-charlotte,40
2018-10-13,ithaca,24,union ny,0
2018-10-13,bemidji st,24,upper iowa,27
2018-10-13,unlv,28,utah st,59
2018-10-13,uw-whitewater,45,uw-eau claire,0
2018-10-13,uw-stevens point,27,uw-la crosse,63
2018-10-13,uw-platteville,10,uw-oshkosh,31
2018-10-13,uw-stout,19,uw-river falls,21
2018-10-13,waldorf,21,valley city st,24
2018-10-13,butler,17,valparaiso,35
2018-10-13,florida,37,vanderbilt,27
2018-10-13,james madison,37,villanova,0
2018-10-13,miami fl,13,virginia,16
2018-10-13,wv wesleyan,14,virginia-wise,35
2018-10-13,st francis pa,22,wagner,23
2018-10-13,southeastern fl,51,warner u.,7
2018-10-13,geneva,43,wash & jeff,50
2018-10-13,missouri southern,7,washburn,63
2018-10-13,emory & henry,29,washington and lee,40
2018-10-13,wheaton,10,washington mo,17
2018-10-13,minn st-moorhead,28,wayne st ne,22
2018-10-13,eastern washington,6,weber st,14
2018-10-13,delta st,14,west alabama,17
2018-10-13,west georgia,27,west florida,7
2018-10-13,concord,24,west virginia st,52
2018-10-13,chattanooga,26,western carolina,6
2018-10-13,north dakota st,34,western illinois,7
2018-10-13,curry,21,western new england,56
2018-10-13,thiel,7,westminster pa,49
2018-10-13,la verne,42,whittier,23
2018-10-13,pacific lutheran,13,whitworth,55
2018-10-13,stevenson,20,widener,6
2018-10-13,george fox,28,willamette,6
2018-10-13,culver-stockton,21,william penn,24
2018-10-13,middlebury,21,williams,10
2018-10-13,catawba,25,wingate,35
2018-10-13,st augustine's,6,winston-salem st,36
2018-10-13,mercer,28,yale,35
2018-10-14,lagrange,43,greensboro,16
2018-10-14,albany st ga,41,morehouse,19
2018-10-18,stanford,20,arizona st,13
2018-10-18,georgia st,35,arkansas st,51
2018-10-18,southern nazarene,0,ouachita baptist,41
2018-10-19,colorado st,28,boise st,56
2018-10-19,martin luther,21,northwestern mn,6
2018-10-19,yale,23,pennsylvania,10
2018-10-19,air force,41,unlv,35
2018-10-19,faulkner,31,webber int'l,14
2018-10-20,colorado st-pueblo,29,adams st,22
2018-10-20,albion,49,adrian,42
2018-10-20,north texas,21,alabama-birmingham,29
2018-10-20,towson,56,albany ny,28
2018-10-20,clark atlanta,3,albany st ga,36
2018-10-20,king's pa,37,albright,26
2018-10-20,grambling st,26,alcorn st,33
2018-10-20,findlay,45,alderson broaddus,43
2018-10-20,louisiana-lafayette,17,appalachian st,27
2018-10-20,tulsa,0,arkansas,23
2018-10-20,sw oklahoma st,35,arkansas tech,14
2018-10-20,oklahoma baptist,37,arkansas-monticello,45
2018-10-20,miami oh,30,army,31
2018-10-20,michigan tech,7,ashland,27
2018-10-20,wheaton,20,augustana il,3
2018-10-20,mary,16,augustana sd,48
2018-10-20,huntingdon al,17,averett,45
2018-10-20,ottawa ks,21,avila,25
2018-10-20,eastern michigan,42,ball st,20
2018-10-20,endicott,45,becker,13
2018-10-20,mary hardin-baylor,49,belhaven,0
2018-10-20,chicago,63,beloit,0
2018-10-20,minn st-mankato,47,bemidji st,20
2018-10-20,morehouse,14,benedict,10
2018-10-20,stonehill,10,bentley,38
2018-10-20,millsaps,21,berry,28
2018-10-20,concordia-moorhead,13,bethel mn,41
2018-10-20,cincinnati christian u.,14,bethel tn,70
2018-10-20,north carolina a&t,35,bethune-cookman,10
2018-10-20,austin,35,birmingham-southern,47
2018-10-20,colorado mesa,26,black hills st,31
2018-10-20,trinity ct,48,bowdoin,6
2018-10-20,north carolina wesleyan,29,brevard,21
2018-10-20,buffalo st,7,brockport st,65
2018-10-20,cornell ny,34,brown,16
2018-10-20,lafayette,29,bucknell,27
2018-10-20,dubuque,38,buena vista,7
2018-10-20,san diego,42,butler,13
2018-10-20,chapman,33,cal lutheran,29
2018-10-20,uc-davis,52,cal poly slo,10
2018-10-20,ohio northern,49,capital,46
2018-10-20,rocky mountain,42,carroll mt,21
2018-10-20,north park,0,carroll wi,23
2018-10-20,virginia u-lynchburg,10,carson-newman,63
2018-10-20,north central,26,carthage,14
2018-10-20,suny-maritime,68,castleton,41
2018-10-20,tusculum,37,catawba,55
2018-10-20,springfield,23,catholic,11
2018-10-20,northwestern st,17,central arkansas,38
2018-10-20,sacred heart,28,central conn st,25
2018-10-20,missouri valley,21,central methodist,26
2018-10-20,western michigan,35,central michigan,10
2018-10-20,washburn,0,central oklahoma,34
2018-10-20,simon fraser,19,central washington,60
2018-10-20,dixie st,18,chadron st,30
2018-10-20,presbyterian,7,charleston southern,41
2018-10-20,virginia-wise,10,charleston wv,24
2018-10-20,slippery rock,28,clarion,13
2018-10-20,north carolina st,7,clemson,41
2018-10-20,hamilton,21,colby,23
2018-10-20,southern oregon,34,coll of idaho,45
2018-10-20,azusa pacific,27,colorado mines,42
2018-10-20,dartmouth,28,columbia,12
2018-10-20,hastings,21,concordia ne,13
2018-10-20,concordia il,34,concordia wi,45
2018-10-20,minnesota-crookston,13,concordia-st paul,21
2018-10-20,benedictine ks,49,culver-stockton,13
2018-10-20,lindsey wilson,21,cumberland tn,24
2018-10-20,bluefield va,17,cumberlands ky,50
2018-10-20,salve regina,30,curry,21
2018-10-20,grand valley st,19,davenport,14
2018-10-20,drake,28,dayton,17
2018-10-20,gallaudet,21,dean,53
2018-10-20,mt st joseph,20,defiance,0
2018-10-20,ohio wesleyan,10,denison,27
2018-10-20,franklin & marshall,35,dickinson,14
2018-10-20,valley city st,26,dickinson st,31
2018-10-20,briar cliff,7,doane,17
2018-10-20,jamestown,18,dordt,49
2018-10-20,virginia,28,duke,14
2018-10-20,central florida,37,east carolina,10
2018-10-20,west chester,53,east stroudsburg,24
2018-10-20,tennessee-martin,21,eastern illinois,24
2018-10-20,murray st,34,eastern kentucky,6
2018-10-20,montana tech,17,eastern oregon,35
2018-10-20,seton hill,12,edinboro,56
2018-10-20,ave maria,41,edward waters,14
2018-10-20,chowan,44,elizabeth city st,20
2018-10-20,millikin,14,elmhurst,13
2018-10-20,richmond,28,elon,38
2018-10-20,shenandoah,50,emory & henry,52
2018-10-20,missouri western,42,emporia st,28
2018-10-20,benedictine il,20,eureka,50
2018-10-20,midamerica nazarene,33,evangel,26
2018-10-20,glenville st,9,fairmont st,52
2018-10-20,washington and lee,38,ferrum,35
2018-10-20,trine,31,finlandia,0
2018-10-20,rice,17,florida int'l,36
2018-10-20,wake forest,17,florida st,38
2018-10-20,bryant,42,fordham,41
2018-10-20,western st co,40,fort lewis,20
2018-10-20,lenoir-rhyne,30,fort valley st,22
2018-10-20,earlham,20,franklin,64
2018-10-20,samford,38,furman,25
2018-10-20,indiana pa,43,gannon,34
2018-10-20,case western reserve,27,geneva,14
2018-10-20,linfield,14,george fox,0
2018-10-20,lehigh,16,georgetown dc,22
2018-10-20,johns hopkins,51,gettysburg,14
2018-10-20,graceland,14,grand view,56
2018-10-20,crown,14,greenville,41
2018-10-20,lake forest,24,grinnell,0
2018-10-20,augsburg,0,gustavus adolphus,42
2018-10-20,guilford,35,hampden-sydney,38
2018-10-20,nw oklahoma st,7,harding,38
2018-10-20,texas lutheran,14,hardin-simmons,58
2018-10-20,cortland st,56,hartwick,3
2018-10-20,princeton,29,harvard,21
2018-10-20,nevada,40,hawai`i,22
2018-10-20,se oklahoma st,17,henderson st,20
2018-10-20,olivet,30,hope,35
2018-10-20,stephen f. austin,42,houston baptist,14
2018-10-20,anna maria,14,husson,54
2018-10-20,southern utah,12,idaho,31
2018-10-20,mcneese st,17,incarnate word,45
2018-10-20,penn state,33,indiana,28
2018-10-20,mckendree,10,indianapolis,48
2018-10-20,maryland,0,iowa,23
2018-10-20,rochester,3,ithaca,28
2018-10-20,north alabama,24,jackson st,7
2018-10-20,marietta,24,john carroll,27
2018-10-20,alma,10,kalamazoo,17
2018-10-20,new jersey,13,kean,8
2018-10-20,warner u.,17,keiser,27
2018-10-20,akron,24,kent st,23
2018-10-20,vanderbilt,7,kentucky,14
2018-10-20,georgetown ky,50,kentucky christian,35
